GEO_ID,NAME,DP03_0001E,DP03_0002PE,DP03_0007PE,DP03_0013PE,DP03_0015PE,DP03_0017PE,DP03_0021PE,DP03_0025E,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0031PE,DP03_0041PE,DP03_0042PE,DP03_0043PE,DP03_0045PE,DP03_0062E,DP03_0063E,DP03_0074PE,DP03_0088E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0096PE,DP03_0097PE,DP03_0098PE,DP03_0099E,DP03_0099PE,DP03_0108PE,DP03_0113PE,DP03_0118PE,tract_id
1400000US36081041500,"Census Tract 415, Queens County, New York",3139,63.8,36.2,47.3,24.9,58.5,61.5,47.5,10.4,38.0,19.8,15.8,8.6,14.6,18.4,1.1,48442,62641,28.7,17380,22111,27249,33068,78.9,36.9,54.5,853,21.1,33.1,0.0,21.9,041500
1400000US36081042400,"Census Tract 424, Queens County, New York",2058,66.2,33.8,58.6,91.9,92.0,39.8,50.5,39.6,24.9,22.9,5.7,8.7,44.4,4.3,10.4,105667,121231,14.5,36637,40235,41667,63893,88.7,68.2,29.8,285,11.3,8.3,60.8,26.9,042400
1400000US36081042600,"Census Tract 426, Queens County, New York",488,6.4,93.6,0.0,-,-,100.0,63.2,0.0,32.3,32.3,35.5,32.3,0.0,67.7,0.0,-,-,-,16222,-,-,-,84.7,16.0,77.1,20,15.3,32.3,-,10.0,042600
1400000US36081042700,"Census Tract 427, Queens County, New York",3682,71.1,28.9,62.1,75.0,70.1,67.5,45.8,14.2,40.4,16.0,14.1,6.4,18.2,25.0,0.0,63484,69194,28.6,18142,25764,31095,26192,74.6,37.8,51.1,1330,25.4,41.5,0.0,35.8,042700
1400000US36081043200,"Census Tract 432, Queens County, New York",1074,66.3,33.7,59.8,100.0,73.2,33.1,45.1,39.0,26.0,17.9,10.5,6.8,34.1,10.5,12.5,92656,98413,17.8,31651,36983,44773,46528,92.7,72.3,31.9,94,7.3,10.1,32.1,0.0,043200
1400000US36081043400,"Census Tract 434, Queens County, New York",1437,70.8,29.2,66.0,100.0,100.0,52.2,50.8,27.5,23.9,23.0,15.5,6.5,28.1,3.6,12.5,100524,98166,13.3,28081,38695,51000,50114,91.0,69.6,29.5,164,9.0,9.6,45.9,17.5,043400
1400000US36081043701,"Census Tract 437.01, Queens County, New York",2430,54.9,45.1,45.3,46.0,61.5,64.5,47.7,18.7,23.0,24.1,13.0,5.5,18.7,11.5,2.7,65000,71918,21.2,20702,27452,37083,39583,87.1,54.6,46.9,328,12.9,17.8,50.0,17.2,043701
1400000US36081043702,"Census Tract 437.02, Queens County, New York",5016,65.3,34.7,56.4,72.0,50.4,54.6,44.4,15.3,36.1,23.5,12.5,8.9,22.5,11.2,4.5,41385,56110,30.8,20457,20598,44254,32156,87.1,51.4,50.6,836,12.9,17.8,41.6,16.8,043702
1400000US36081043900,"Census Tract 439, Queens County, New York",2869,69.0,31.0,57.8,44.2,70.9,62.0,44.4,10.8,42.8,15.6,15.9,9.7,17.8,19.9,0.4,41161,54464,26.6,17479,23592,28125,27411,79.8,36.4,56.2,773,20.2,38.1,8.4,12.3,043900
1400000US36081044000,"Census Tract 440, Queens County, New York",3002,65.8,34.2,48.0,70.1,61.3,47.0,47.0,21.8,30.9,21.3,17.7,6.7,24.0,11.2,5.4,60350,72131,17.5,22169,31100,42242,45230,81.3,44.3,43.1,715,18.7,17.4,65.5,32.0,044000
1400000US36081044301,"Census Tract 443.01, Queens County, New York",2970,51.5,48.5,30.2,32.3,65.2,54.1,41.1,16.5,33.9,21.5,14.8,11.1,11.2,14.9,8.5,29081,44575,48.9,15753,20865,30389,44545,84.1,41.1,54.8,597,15.9,20.5,92.0,6.2,044301
1400000US36081044302,"Census Tract 443.02, Queens County, New York",3455,62.4,37.6,52.6,33.7,88.0,57.6,47.1,21.7,35.9,14.9,16.4,9.8,20.6,21.3,2.8,49194,57154,27.6,18032,25077,31521,36174,80.4,47.2,46.8,847,19.6,24.3,19.2,27.4,044302
1400000US36081044400,"Census Tract 444, Queens County, New York",2663,61.7,38.3,46.4,58.4,57.8,57.9,48.8,22.2,34.5,13.2,19.0,7.8,27.5,16.7,3.2,41494,60255,24.4,18176,26928,35956,33843,80.8,31.2,53.1,673,19.2,29.1,35.7,22.9,044400
1400000US36081044601,"Census Tract 446.01, Queens County, New York",2511,68.2,31.8,60.8,78.8,74.9,57.1,47.5,24.4,23.4,24.6,18.7,5.8,21.3,7.6,3.8,35948,50818,24.9,21515,29244,35904,34167,91.4,52.8,47.1,271,8.6,9.5,37.3,0.0,044601
1400000US36081044602,"Census Tract 446.02, Queens County, New York",3390,60.2,39.8,42.0,38.1,60.8,58.7,43.2,19.1,28.3,23.5,20.8,12.5,16.6,10.2,2.6,40883,43629,34.1,14402,22033,40152,26604,89.7,25.6,68.1,475,10.3,20.0,9.3,6.2,044602
1400000US36081044800,"Census Tract 448, Queens County, New York",2056,63.8,36.2,43.4,39.7,32.6,47.3,46.2,35.6,20.1,23.3,10.9,5.4,22.0,11.2,5.9,56518,75336,9.3,20238,33169,40329,52727,88.7,41.8,52.9,323,11.3,17.9,37.9,11.7,044800
1400000US36081045000,"Census Tract 450, Queens County, New York",1826,66.2,33.8,48.2,88.8,87.5,54.3,46.6,33.2,28.0,24.1,12.7,12.2,21.5,15.0,9.1,90568,142880,7.7,37248,28828,49038,41490,87.9,55.8,41.1,266,12.1,14.3,35.5,11.3,045000
1400000US36081045200,"Census Tract 452, Queens County, New York",1041,35.7,64.3,25.8,10.8,51.2,47.0,43.9,33.2,21.1,32.4,12.1,5.4,38.9,20.8,0.0,63681,83097,12.2,18414,26458,49028,31154,96.0,59.9,47.1,33,4.0,6.0,0.0,8.4,045200
1400000US36081045400,"Census Tract 454, Queens County, New York",3507,60.2,39.8,45.6,30.9,63.8,42.9,45.8,32.4,14.0,26.3,21.7,9.1,26.5,5.8,4.6,45958,76060,9.0,25705,34681,40992,38641,88.8,45.5,50.1,507,11.2,12.6,0.0,20.0,045400
1400000US36081045500,"Census Tract 455, Queens County, New York",11692,65.7,34.3,51.9,51.3,57.3,56.5,44.5,14.3,38.2,20.3,19.5,11.9,21.9,13.6,4.8,48620,61738,30.8,20591,30807,40988,34229,92.5,51.7,51.8,1123,7.5,10.5,12.8,9.1,045500
1400000US36081045600,"Census Tract 456, Queens County, New York",1121,56.1,43.9,38.9,53.3,60.9,38.4,42.5,37.5,20.9,21.8,15.1,11.8,29.4,7.6,4.0,76563,89517,20.1,23782,35338,40398,57788,92.7,48.2,48.9,97,7.3,7.8,8.3,14.3,045600
1400000US36081045700,"Census Tract 457, Queens County, New York",2566,74.2,25.8,69.6,69.3,48.1,63.0,43.6,25.4,28.4,28.3,12.4,6.0,19.2,17.7,2.8,54052,79078,9.5,25410,25441,40795,27278,88.7,50.4,49.5,347,11.3,13.4,72.9,16.6,045700
1400000US36081045800,"Census Tract 458, Queens County, New York",1788,64.9,35.1,54.6,41.3,65.3,55.5,47.8,55.5,8.9,26.3,6.9,15.3,25.7,4.9,5.1,58942,95617,6.4,31314,40707,54808,60000,93.1,48.7,51.9,158,6.9,7.6,20.4,18.8,045800
1400000US36081045900,"Census Tract 459, Queens County, New York",2711,68.1,31.9,51.2,54.0,75.5,64.5,42.1,23.1,29.0,23.7,17.3,16.4,13.8,14.6,2.6,57888,83070,14.7,24687,33490,48242,39875,85.0,50.8,47.6,522,15.0,21.4,59.1,12.8,045900
1400000US36081046000,"Census Tract 460, Queens County, New York",4611,65.0,35.0,45.4,23.0,43.1,52.4,47.2,19.4,27.0,17.1,28.5,6.9,16.0,12.8,6.3,40745,54147,21.4,17552,26308,39093,38012,89.0,30.1,64.3,683,11.0,15.1,0.0,13.9,046000
1400000US36081046100,"Census Tract 461, Queens County, New York",2012,65.7,34.3,44.6,55.0,59.6,69.1,45.6,22.1,29.4,15.2,14.2,5.6,14.6,20.7,0.9,54911,62202,12.9,18261,25887,32104,35192,75.9,34.4,47.5,612,24.1,35.9,24.7,39.1,046100
1400000US36081046200,"Census Tract 462, Queens County, New York",5734,60.7,39.3,49.9,18.8,89.8,62.0,53.0,22.4,36.4,18.7,11.7,7.8,21.6,17.3,1.7,53295,62010,16.8,19224,27908,40888,30833,88.3,25.0,66.7,786,11.7,15.7,52.1,15.3,046200
1400000US36081046300,"Census Tract 463, Queens County, New York",3170,69.4,30.6,57.8,81.4,70.0,78.2,42.5,15.4,37.1,18.6,12.7,4.7,6.3,25.1,2.7,51644,74372,23.0,22219,27490,36146,32604,79.0,39.9,47.0,810,21.0,31.3,89.1,22.5,046300
1400000US36081046400,"Census Tract 464, Queens County, New York",1518,65.3,34.7,59.1,62.9,79.1,52.4,44.7,47.1,13.7,33.3,5.5,8.7,35.7,9.4,7.0,92625,111591,8.8,31271,30246,51964,52125,95.5,73.7,27.8,77,4.5,2.7,16.7,11.8,046400
1400000US36081046500,"Census Tract 465, Queens County, New York",2871,68.8,31.2,53.9,67.9,88.4,71.3,43.2,8.7,34.4,21.1,17.3,9.2,18.1,17.0,1.2,49706,59741,16.9,15914,24591,28686,27391,72.9,28.8,51.7,959,27.1,43.5,68.8,26.1,046500
1400000US36081046600,"Census Tract 466, Queens County, New York",2869,64.6,35.4,51.4,54.8,41.1,57.9,43.7,39.8,24.3,21.2,8.8,10.3,37.1,9.9,6.1,60448,93136,11.5,37199,51371,54882,61389,92.1,57.0,38.8,283,7.9,11.9,29.6,5.7,046600
1400000US36081046700,"Census Tract 467, Queens County, New York",4701,62.5,37.5,50.3,44.7,77.1,66.8,42.3,17.3,43.8,8.5,18.2,12.8,15.1,21.3,0.8,35560,45665,24.0,15828,25158,31168,26669,79.5,33.7,52.0,1227,20.5,33.8,0.0,34.1,046700
1400000US36081046800,"Census Tract 468, Queens County, New York",2667,57.7,42.3,48.0,41.4,51.3,64.2,48.9,31.6,25.8,23.5,9.0,10.9,30.6,9.4,3.1,67708,74998,18.3,23726,32396,42852,46150,84.9,54.1,36.6,485,15.1,17.0,50.0,18.3,046800
1400000US36081046900,"Census Tract 469, Queens County, New York",6212,63.8,36.2,53.4,68.3,51.3,71.9,45.8,22.2,39.7,21.9,11.8,10.1,19.8,21.7,1.5,47802,55547,19.0,19036,26628,36604,25926,85.4,35.3,61.8,1196,14.6,21.7,10.0,22.3,046900
1400000US36081047000,"Census Tract 470, Queens County, New York",2728,60.1,39.9,48.2,47.0,62.9,56.3,50.4,23.2,32.5,23.3,14.8,13.0,22.0,8.3,2.6,62321,78094,18.9,22052,26150,41653,37238,82.5,40.6,49.5,578,17.5,30.0,28.8,11.6,047000
1400000US36081047100,"Census Tract 471, Queens County, New York",3381,62.4,37.6,51.3,46.4,77.0,77.4,44.2,27.5,38.5,14.1,15.2,12.7,16.6,23.2,1.1,43099,52940,17.6,16758,22347,26776,26975,86.3,41.6,54.6,591,13.7,24.9,5.8,11.8,047100
1400000US36081047200,"Census Tract 472, Queens County, New York",3225,57.1,42.9,48.8,81.8,55.0,55.7,44.7,44.3,14.0,25.9,10.5,9.5,27.9,5.2,3.2,63730,88888,8.0,34966,34485,40921,60250,93.1,67.4,39.8,227,6.9,11.1,0.0,7.3,047200
1400000US36081047300,"Census Tract 473, Queens County, New York",3847,63.4,36.6,56.9,20.6,45.2,68.8,39.8,37.4,34.6,13.6,11.5,10.1,24.6,20.4,1.9,57120,75432,8.6,30322,30730,38229,51801,89.9,57.4,43.9,440,10.1,9.7,30.9,22.9,047300
1400000US36081047500,"Census Tract 475, Queens County, New York",3382,74.3,25.7,62.8,53.9,59.7,71.9,44.3,32.8,28.8,21.9,9.9,10.2,28.4,13.6,1.2,58026,78078,13.0,28110,31380,41811,40388,81.1,47.4,40.1,766,18.9,25.1,47.0,18.5,047500
1400000US36081047600,"Census Tract 476, Queens County, New York",1250,66.9,33.1,58.9,100.0,90.5,26.8,37.4,36.9,20.7,28.7,1.5,4.9,37.1,4.1,5.7,107750,140862,3.9,46075,37168,-,62292,98.5,77.0,32.5,22,1.5,1.8,0.0,0.6,047600
1400000US36081047800,"Census Tract 478, Queens County, New York",4775,70.3,29.7,56.9,100.0,84.1,34.5,41.3,35.3,22.3,26.8,11.2,5.3,28.2,11.5,7.2,74000,81761,10.8,34042,38102,44157,52177,90.7,59.5,42.6,493,9.3,14.3,12.3,5.9,047800
1400000US36081047900,"Census Tract 479, Queens County, New York",4240,60.7,39.3,55.4,55.0,71.1,64.3,46.0,21.2,30.3,27.0,16.5,5.7,19.0,15.6,3.4,57109,69510,19.3,23346,32600,41364,36875,88.5,49.3,54.6,605,11.5,16.4,0.0,22.5,047900
1400000US36081048000,"Census Tract 480, Queens County, New York",2176,60.3,39.7,48.2,52.2,57.8,55.0,47.1,27.7,18.2,32.5,16.5,7.0,24.7,10.8,2.6,68148,107287,14.8,29092,36828,44932,38875,94.8,52.6,50.7,128,5.2,4.6,17.1,8.4,048000
1400000US36081048100,"Census Tract 481, Queens County, New York",5282,53.6,46.4,41.5,34.6,57.7,70.5,43.2,16.5,45.7,14.8,16.8,8.8,14.8,29.1,2.0,38587,64308,11.7,21795,30498,32096,30658,85.2,33.6,58.8,916,14.8,26.4,0.0,17.4,048100
1400000US36081048200,"Census Tract 482, Queens County, New York",1347,56.9,43.1,46.4,67.8,87.2,49.5,49.8,37.1,16.2,30.7,9.2,19.9,28.0,3.1,5.4,87250,99244,9.7,28592,42313,53542,48333,94.1,71.5,30.8,90,5.9,4.3,0.0,17.9,048200
1400000US36081048300,"Census Tract 483, Queens County, New York",3196,65.3,34.7,50.3,35.7,45.3,64.0,39.3,30.8,31.0,14.3,20.7,6.8,17.2,21.8,3.7,58528,79934,10.8,25954,31115,35478,37891,81.7,34.3,52.1,703,18.3,26.3,55.0,22.0,048300
1400000US36081048400,"Census Tract 484, Queens County, New York",4349,75.4,24.6,65.9,97.3,91.0,41.0,51.4,28.6,25.9,22.0,11.3,5.0,33.0,5.7,4.1,83148,105164,14.2,32489,41700,53931,51651,94.6,65.9,34.1,285,5.4,7.3,17.2,7.7,048400
1400000US36081048500,"Census Tract 485, Queens County, New York",3732,69.5,30.5,59.8,87.2,73.6,67.7,45.5,33.4,22.7,25.8,9.6,10.7,17.0,15.7,0.8,68676,83257,5.2,29805,29788,31750,41744,83.2,58.7,35.7,702,16.8,25.2,0.0,13.9,048500
1400000US36081048900,"Census Tract 489, Queens County, New York",1132,60.5,39.5,51.7,95.1,92.7,49.7,35.4,21.3,26.3,20.6,19.7,13.9,10.9,19.7,2.0,64107,81497,11.4,24875,30943,34257,37500,89.3,45.3,53.2,158,10.7,12.7,29.2,16.0,048900
1400000US36081049200,"Census Tract 492, Queens County, New York",4312,64.9,35.1,55.2,57.8,58.1,36.7,43.2,34.4,20.8,25.9,13.6,9.7,33.8,7.1,2.7,64438,76860,12.1,27816,34083,37045,47903,91.7,62.6,35.1,434,8.3,8.8,23.8,12.8,049200
1400000US36081049301,"Census Tract 493.01, Queens County, New York",1692,61.1,38.9,47.8,37.6,69.5,57.6,41.3,36.1,24.7,22.1,11.0,12.0,23.1,4.9,7.3,72933,99671,5.2,32332,41591,64145,45250,94.0,65.1,42.4,128,6.0,9.6,6.9,7.8,049301
1400000US36081049302,"Census Tract 493.02, Queens County, New York",2312,62.0,38.0,55.3,40.7,79.0,59.4,46.3,32.7,19.5,26.4,11.1,12.7,23.8,9.8,2.8,76198,90616,3.6,29882,36422,46250,44464,88.5,59.1,35.8,317,11.5,15.7,14.0,11.0,049302
1400000US36081049500,"Census Tract 495, Queens County, New York",1209,60.6,39.4,49.1,91.5,64.8,42.2,41.2,29.1,17.5,28.4,9.8,11.9,33.2,6.8,4.4,72798,96575,9.4,31979,48194,63529,49306,93.4,66.0,36.3,104,6.6,3.4,52.9,8.4,049500
1400000US36081049600,"Census Tract 496, Queens County, New York",2699,61.2,38.8,54.2,88.4,61.8,29.7,44.4,31.6,17.6,22.1,12.0,5.8,31.9,5.4,3.4,88158,97550,10.2,27964,40136,40306,50273,91.4,63.1,34.7,275,8.6,10.5,37.6,9.9,049600
1400000US36081049700,"Census Tract 497, Queens County, New York",2512,64.9,35.1,58.7,37.3,67.3,65.4,43.7,29.5,25.1,26.2,12.3,15.1,14.2,16.6,2.9,72554,100810,4.8,34060,34458,61596,34167,88.9,57.5,41.1,338,11.1,13.8,53.3,17.2,049700
1400000US36081049900,"Census Tract 499, Queens County, New York",4511,64.9,35.1,54.3,76.6,76.0,61.4,44.7,23.1,37.4,22.9,8.4,11.6,18.3,22.0,6.9,57058,75198,9.0,24469,27396,41388,34392,88.8,53.5,41.7,595,11.2,13.5,31.1,19.3,049900
1400000US36081050000,"Census Tract 500, Queens County, New York",3550,69.7,30.3,55.5,73.8,95.2,60.2,46.8,20.9,32.4,19.4,18.7,11.4,27.6,8.4,3.6,53627,61386,18.5,22643,26811,38614,41594,86.3,45.0,45.2,576,13.7,15.0,31.9,29.9,050000
1400000US36081050201,"Census Tract 502.01, Queens County, New York",1238,71.3,28.7,62.5,94.8,70.6,39.6,46.9,20.2,35.2,23.9,11.2,14.1,43.1,2.9,0.6,82917,92976,11.5,25689,25921,37232,37230,91.4,58.0,41.9,130,8.6,8.9,100.0,24.5,050201
1400000US36081050202,"Census Tract 502.02, Queens County, New York",1139,70.4,29.6,67.2,87.7,71.3,46.6,49.1,21.5,33.8,24.9,14.6,12.7,25.4,10.7,5.1,71500,85521,15.3,24093,31387,40284,42366,91.9,63.0,34.3,114,8.1,10.0,49.3,5.6,050202
1400000US36081050400,"Census Tract 504, Queens County, New York",1656,73.4,26.6,61.8,84.1,95.5,45.1,44.0,29.4,32.3,25.7,5.6,3.8,39.1,15.9,4.3,78088,90285,16.4,26708,30024,47938,37543,82.3,51.0,38.3,347,17.7,19.6,40.0,24.1,050400
1400000US36081050500,"Census Tract 505, Queens County, New York",1207,69.8,30.2,61.4,61.8,81.5,53.6,49.2,49.2,12.0,26.6,6.5,22.5,29.4,4.9,4.5,69083,92971,1.9,38336,46591,58478,57647,88.7,60.7,33.6,169,11.3,10.6,54.1,13.8,050500
1400000US36081050600,"Census Tract 506, Queens County, New York",1259,63.4,36.6,55.1,50.6,59.1,46.7,44.6,32.0,30.9,15.6,15.5,7.5,29.2,9.0,8.6,83011,97220,12.2,31315,34817,49931,35645,89.3,68.1,26.5,159,10.7,7.5,31.7,30.0,050600
1400000US36081050700,"Census Tract 507, Queens County, New York",3424,70.2,29.8,61.2,90.8,60.1,54.2,45.8,37.0,23.1,23.0,7.9,13.9,26.4,10.0,2.0,70179,83244,7.2,27541,29943,51319,32328,85.3,59.6,35.9,611,14.7,19.4,8.3,30.2,050700
1400000US36081050800,"Census Tract 508, Queens County, New York",1564,63.9,36.1,58.4,100.0,78.8,40.3,52.9,30.1,30.2,16.1,12.7,10.8,32.6,10.0,6.3,70417,89514,27.0,28531,42266,63171,47500,95.8,69.8,33.5,85,4.2,8.3,0.0,0.0,050800
1400000US36081051000,"Census Tract 510, Queens County, New York",1332,66.4,33.6,61.8,26.0,50.3,55.2,57.7,46.8,19.9,20.1,5.5,10.1,32.2,8.4,7.2,89531,108041,9.3,32697,49583,83750,54457,96.0,67.8,39.2,69,4.0,7.8,0.0,0.5,051000
1400000US36081051100,"Census Tract 511, Queens County, New York",1705,65.7,34.3,57.4,82.0,81.4,30.5,40.4,45.8,11.4,18.1,9.9,10.6,27.7,5.4,3.9,94545,119922,5.0,41756,53015,74778,62917,95.2,76.4,27.1,104,4.8,6.4,22.0,8.0,051100
1400000US36081051200,"Census Tract 512, Queens County, New York",2149,67.2,32.8,56.3,100.0,96.5,48.0,53.0,35.5,22.5,22.7,12.2,5.8,36.9,6.5,6.8,84077,100814,22.0,26222,34000,40787,53864,94.5,64.6,37.6,153,5.5,4.9,29.1,9.4,051200
1400000US36081051300,"Census Tract 513, Queens County, New York",1764,65.1,34.9,52.4,76.3,57.8,47.4,40.3,27.8,24.4,18.8,7.0,6.5,22.1,12.0,3.2,83512,90505,5.2,30139,45625,59453,38500,91.6,68.3,29.8,195,8.4,9.7,15.6,4.4,051300
1400000US36081051500,"Census Tract 515, Queens County, New York",2717,59.0,41.0,47.0,56.7,53.5,37.8,38.2,38.4,21.4,17.1,5.0,11.0,29.5,8.3,6.0,80667,101136,7.3,37085,42161,71641,61136,92.5,65.6,32.9,243,7.5,12.8,8.5,1.8,051500
1400000US36081051600,"Census Tract 516, Queens County, New York",1671,64.9,35.1,53.7,100.0,95.6,45.4,53.2,31.8,31.6,22.8,11.9,10.0,36.6,11.3,3.1,61071,77237,28.3,23700,35905,47404,45091,92.1,58.9,45.0,159,7.9,9.5,39.2,1.2,051600
1400000US36081051700,"Census Tract 517, Queens County, New York",1623,63.0,37.0,56.0,58.3,85.3,39.8,38.3,37.5,14.7,21.8,10.1,9.7,18.0,7.7,5.3,74702,91153,5.1,33817,45734,51339,50833,92.9,65.3,35.0,139,7.1,8.9,30.6,13.0,051700
1400000US36081051800,"Census Tract 518, Queens County, New York",1816,68.6,31.4,66.2,100.0,87.4,41.6,43.7,32.2,29.0,23.2,9.2,9.5,45.1,4.8,2.9,77778,92591,11.3,30195,37447,49286,47188,91.9,74.4,26.2,168,8.1,10.8,40.7,1.3,051800
1400000US36081052000,"Census Tract 520, Queens County, New York",1207,72.3,27.7,66.9,100.0,85.6,44.6,47.0,25.9,31.2,20.0,14.8,8.5,38.5,7.5,9.2,70795,84570,12.8,28678,36824,51343,41397,95.3,78.2,26.8,65,4.7,4.6,0.0,11.2,052000
1400000US36081052100,"Census Tract 521, Queens County, New York",1911,68.0,32.0,57.8,72.9,59.3,45.6,44.6,33.3,17.1,26.9,11.5,7.1,26.3,11.2,3.7,88841,116859,4.6,36720,40386,54000,43288,85.8,66.5,26.7,336,14.2,22.5,0.0,6.3,052100
1400000US36081052200,"Census Tract 522, Queens County, New York",1309,65.9,34.1,59.6,82.5,76.4,31.4,44.6,35.6,17.6,31.6,10.6,7.2,40.6,9.6,6.5,88889,98714,13.6,31108,46212,56215,50375,97.7,69.8,33.4,40,2.3,1.4,0.0,8.0,052200
1400000US36081052400,"Census Tract 524, Queens County, New York",1407,68.3,31.7,59.1,85.2,100.0,54.2,48.9,25.8,30.9,23.9,15.5,12.1,26.4,6.4,12.7,76094,101066,15.5,32856,40061,47177,51563,95.6,68.1,41.5,74,4.4,4.8,19.3,9.8,052400
1400000US36081052500,"Census Tract 525, Queens County, New York",1786,66.2,33.8,57.1,57.3,73.0,43.0,45.0,27.3,22.8,21.7,10.3,7.3,20.6,10.8,3.0,70500,81826,6.7,28473,36148,51932,40881,88.0,65.6,29.4,275,12.0,15.1,29.5,14.5,052500
1400000US36081052600,"Census Tract 526, Queens County, New York",1567,67.0,33.0,58.1,74.0,92.0,37.5,50.8,29.4,21.9,35.8,5.8,14.7,30.5,10.3,2.4,74952,91265,12.0,27219,40771,47757,45938,90.1,58.1,35.8,196,9.9,11.1,25.3,21.9,052600
1400000US36081052800,"Census Tract 528, Queens County, New York",1046,61.2,38.8,52.0,65.3,89.0,34.1,50.4,25.6,29.6,22.9,12.0,5.3,38.6,3.1,7.9,62667,82047,16.7,30275,40313,56250,40893,91.0,55.3,47.0,119,9.0,10.5,80.0,4.4,052800
1400000US36081053000,"Census Tract 530, Queens County, New York",2024,63.9,36.1,63.6,93.9,78.3,39.5,47.6,27.3,37.4,23.5,8.2,5.9,43.1,11.9,8.7,80172,87676,11.6,24726,35833,42132,42078,96.5,66.6,37.6,89,3.5,5.3,0.0,4.0,053000
1400000US36081053100,"Census Tract 531, Queens County, New York",2726,69.1,30.9,60.9,83.7,83.3,44.5,49.5,29.6,21.5,17.0,13.9,8.4,16.0,12.9,3.3,73000,82721,3.5,30584,40642,49853,49451,89.4,57.3,37.7,362,10.6,13.6,22.9,21.2,053100
1400000US36081053200,"Census Tract 532, Queens County, New York",1547,63.1,36.9,55.4,76.4,74.6,43.6,56.6,30.1,34.0,16.2,11.6,4.7,41.1,7.1,12.5,85170,101031,21.0,31672,39063,59531,42000,93.4,66.1,35.7,126,6.6,3.9,18.1,16.3,053200
1400000US36081053401,"Census Tract 534.01, Queens County, New York",1901,58.9,41.1,46.8,28.3,59.2,49.6,53.9,30.1,35.3,20.9,11.6,9.6,33.0,8.3,10.4,69107,93620,23.1,29167,37883,53929,47000,90.0,65.3,36.0,221,10.0,11.7,55.6,9.0,053401
1400000US36081053500,"Census Tract 535, Queens County, New York",1045,66.0,34.0,50.9,41.6,64.3,51.0,43.3,14.1,25.1,28.1,11.3,13.2,10.2,15.4,2.2,57708,68153,20.2,23955,34865,47009,38281,80.1,38.6,46.2,257,19.9,30.7,35.6,23.9,053500
1400000US36081053601,"Census Tract 536.01, Queens County, New York",1670,70.2,29.8,60.6,96.1,78.6,33.5,51.2,39.9,29.1,18.6,7.0,8.6,38.4,6.5,3.5,90500,89707,12.8,25086,36743,41831,42240,88.5,61.4,32.4,228,11.5,12.8,36.7,13.6,053601
1400000US36081053800,"Census Tract 538, Queens County, New York",1432,70.9,29.1,62.7,100.0,63.2,39.9,48.9,21.3,27.6,32.1,15.6,8.6,32.1,5.7,8.8,84750,89256,13.5,24198,34432,37436,42393,93.4,64.5,34.8,121,6.6,8.5,33.8,4.0,053800
1400000US36081053900,"Census Tract 539, Queens County, New York",3734,67.1,32.9,56.1,68.5,67.8,57.6,40.2,40.1,21.9,20.6,8.3,12.7,24.9,10.8,4.7,80554,94142,9.8,31122,41748,50286,44583,89.5,57.0,39.4,477,10.5,14.6,5.9,20.4,053900
1400000US36081054000,"Census Tract 540, Queens County, New York",3719,70.0,30.0,60.4,70.2,78.5,44.1,49.8,19.8,28.2,22.7,15.4,6.0,28.6,4.5,6.7,66771,81158,9.9,23631,27191,34392,41717,92.0,56.0,41.2,364,8.0,11.0,19.3,4.6,054000
1400000US36081054200,"Census Tract 542, Queens County, New York",4019,66.6,33.4,58.8,76.1,72.9,46.5,52.3,26.8,20.6,31.7,10.4,7.9,30.7,7.7,2.8,70795,83643,10.0,25661,32266,44470,32188,96.5,75.4,28.6,171,3.5,5.4,0.0,3.5,054200
1400000US36081054500,"Census Tract 545, Queens County, New York",3137,73.8,26.2,60.2,54.3,69.8,63.6,39.0,21.0,31.9,16.6,15.6,6.7,19.0,19.7,1.5,58713,72349,14.2,23912,35000,43201,36735,80.5,42.2,40.0,815,19.5,26.9,15.4,26.7,054500
1400000US36081054700,"Census Tract 547, Queens County, New York",4216,66.9,33.1,52.8,59.6,68.8,61.5,39.5,22.8,26.5,17.5,22.9,12.3,17.1,11.4,3.1,62394,81882,14.8,24215,29981,41755,32147,80.7,40.5,43.7,1006,19.3,29.5,32.1,18.4,054700
1400000US36081054800,"Census Tract 548, Queens County, New York",1942,64.8,35.2,53.4,36.7,79.8,39.7,45.2,34.0,20.2,21.2,15.5,11.6,28.5,11.1,5.1,68700,96375,12.7,28054,34125,51694,39141,94.0,63.9,38.7,139,6.0,4.8,0.0,16.5,054800
1400000US36081054900,"Census Tract 549, Queens County, New York",4618,72.8,27.2,56.7,83.3,64.8,79.6,41.6,19.6,34.5,18.4,16.4,12.7,16.4,22.3,1.8,70000,75423,11.9,22755,29178,31644,42604,72.2,34.1,40.7,1657,27.8,41.6,49.0,15.5,054900
1400000US36081055100,"Census Tract 551, Queens County, New York",3418,71.9,28.1,61.9,54.4,86.1,77.7,43.2,31.3,34.4,19.6,8.2,12.5,24.6,11.8,4.1,59844,71617,12.8,26945,40449,44219,43205,87.9,50.6,40.7,523,12.1,16.8,13.9,19.4,055100
1400000US36081055200,"Census Tract 552, Queens County, New York",2565,66.5,33.5,55.7,93.3,61.1,59.4,51.1,30.1,21.9,24.3,14.2,16.6,21.5,12.4,7.0,52200,73958,4.5,26259,30730,37549,53438,88.4,47.2,52.0,340,11.6,16.1,41.5,12.3,055200
